epoch,value,date_time
1597764600.0,5.0,2020-08-18 08:30:00-07:00
1597775400.0,5.0,2020-08-18 11:30:00-07:00
1597784400.0,5.0,2020-08-18 14:00:00-07:00
1597792500.0,5.0,2020-08-18 16:15:00-07:00
1597817700.0,5.0,2020-08-18 23:15:00-07:00
1597845600.0,5.0,2020-08-19 07:00:00-07:00
1597860000.0,5.0,2020-08-19 11:00:00-07:00
1597871700.0,5.0,2020-08-19 14:15:00-07:00
1597879800.0,5.0,2020-08-19 16:30:00-07:00
1597903200.0,5.0,2020-08-19 23:00:00-07:00
1597932000.0,5.0,2020-08-20 07:00:00-07:00
1597939200.0,5.0,2020-08-20 09:00:00-07:00
1597946400.0,5.0,2020-08-20 11:00:00-07:00
1597971600.0,5.0,2020-08-20 18:00:00-07:00
1598018400.0,5.0,2020-08-21 07:00:00-07:00
1598027400.0,5.0,2020-08-21 09:30:00-07:00
1598040000.0,5.0,2020-08-21 13:00:00-07:00
1598058000.0,5.0,2020-08-21 18:00:00-07:00
1598097600.0,5.0,2020-08-22 05:00:00-07:00
1598113800.0,5.0,2020-08-22 09:30:00-07:00
1598119200.0,5.0,2020-08-22 11:00:00-07:00
1598133600.0,5.0,2020-08-22 15:00:00-07:00
1598148000.0,5.0,2020-08-22 19:00:00-07:00
1598187600.0,5.0,2020-08-23 06:00:00-07:00
1598203800.0,5.0,2020-08-23 10:30:00-07:00
1598211000.0,5.0,2020-08-23 12:30:00-07:00
1598211900.0,5.0,2020-08-23 12:45:00-07:00
1598238000.0,5.0,2020-08-23 20:00:00-07:00
1598270400.0,6.0,2020-08-24 05:00:00-07:00
1598294700.0,4.0,2020-08-24 11:45:00-07:00
1598305500.0,5.0,2020-08-24 14:45:00-07:00
1598317200.0,5.0,2020-08-24 18:00:00-07:00
1598324400.0,5.0,2020-08-24 20:00:00-07:00
1598328900.0,5.0,2020-08-24 21:15:00-07:00
1598369400.0,5.0,2020-08-25 08:30:00-07:00
1598378400.0,5.0,2020-08-25 11:00:00-07:00
1598396400.0,5.0,2020-08-25 16:00:00-07:00
1598410800.0,5.0,2020-08-25 20:00:00-07:00
1598450400.0,5.0,2020-08-26 07:00:00-07:00
1598468400.0,5.0,2020-08-26 12:00:00-07:00
1598484600.0,5.0,2020-08-26 16:30:00-07:00
1598495400.0,5.0,2020-08-26 19:30:00-07:00
1598505300.0,5.0,2020-08-26 22:15:00-07:00
1598514300.0,7.5,2020-08-27 00:45:00-07:00
1598540400.0,5.0,2020-08-27 08:00:00-07:00
1598562000.0,5.0,2020-08-27 14:00:00-07:00
1598574600.0,5.0,2020-08-27 17:30:00-07:00
1598580000.0,5.0,2020-08-27 19:00:00-07:00
1598589000.0,10.0,2020-08-27 21:30:00-07:00
1598626800.0,5.0,2020-08-28 08:00:00-07:00
1598646600.0,5.0,2020-08-28 13:30:00-07:00
1598653800.0,5.0,2020-08-28 15:30:00-07:00
1598668200.0,5.0,2020-08-28 19:30:00-07:00
1598670000.0,10.0,2020-08-28 20:00:00-07:00
1598713200.0,5.0,2020-08-29 08:00:00-07:00
1598727600.0,5.0,2020-08-29 12:00:00-07:00
1598734800.0,7.0,2020-08-29 14:00:00-07:00
1598760000.0,5.0,2020-08-29 21:00:00-07:00
1598767200.0,5.0,2020-08-29 23:00:00-07:00
1598774400.0,5.0,2020-08-30 01:00:00-07:00
1598799600.0,5.0,2020-08-30 08:00:00-07:00
1598814000.0,5.0,2020-08-30 12:00:00-07:00
1598823000.0,10.0,2020-08-30 14:30:00-07:00
1598828400.0,5.0,2020-08-30 16:00:00-07:00
1598842800.0,8.0,2020-08-30 20:00:00-07:00
1598850000.0,5.0,2020-08-30 22:00:00-07:00
1598887800.0,5.0,2020-08-31 08:30:00-07:00
1598898600.0,5.0,2020-08-31 11:30:00-07:00
1598914800.0,5.0,2020-08-31 16:00:00-07:00
1598922000.0,5.0,2020-08-31 18:00:00-07:00
1598929200.0,5.0,2020-08-31 20:00:00-07:00
1598932800.0,5.0,2020-08-31 21:00:00-07:00
1598972400.0,5.0,2020-09-01 08:00:00-07:00
1598979600.0,5.0,2020-09-01 10:00:00-07:00
1598986740.0,5.0,2020-09-01 11:59:00-07:00
1598992200.0,5.0,2020-09-01 13:30:00-07:00
1599055200.0,5.0,2020-09-02 07:00:00-07:00
1599066000.0,5.0,2020-09-02 10:00:00-07:00
1599080400.0,8.7,2020-09-02 14:00:00-07:00
1599082200.0,7.0,2020-09-02 14:30:00-07:00
1599145200.0,5.0,2020-09-03 08:00:00-07:00
1599174000.0,5.0,2020-09-03 16:00:00-07:00
1599184800.0,5.0,2020-09-03 19:00:00-07:00
1599192000.0,10.0,2020-09-03 21:00:00-07:00
1599231600.0,5.0,2020-09-04 08:00:00-07:00
1599246000.0,5.0,2020-09-04 12:00:00-07:00
1599253200.0,5.0,2020-09-04 14:00:00-07:00
1599282000.0,5.0,2020-09-04 22:00:00-07:00
1600182000.0,8.0,2020-09-15 08:00:00-07:00
1600203600.0,8.0,2020-09-15 14:00:00-07:00
1600218000.0,8.0,2020-09-15 18:00:00-07:00
1600243200.0,5.0,2020-09-16 01:00:00-07:00
1600268400.0,8.0,2020-09-16 08:00:00-07:00
1600286400.0,8.0,2020-09-16 13:00:00-07:00
1600293600.0,8.0,2020-09-16 15:00:00-07:00
1600297200.0,8.0,2020-09-16 16:00:00-07:00
1600311600.0,8.0,2020-09-16 20:00:00-07:00
1600315200.0,8.0,2020-09-16 21:00:00-07:00
1600322400.0,10.0,2020-09-16 23:00:00-07:00
1600329600.0,8.0,2020-09-17 01:00:00-07:00
1600354800.0,8.0,2020-09-17 08:00:00-07:00
1600372800.0,8.0,2020-09-17 13:00:00-07:00
1600387200.0,14.0,2020-09-17 17:00:00-07:00
1600390800.0,8.0,2020-09-17 18:00:00-07:00
1600434000.0,8.0,2020-09-18 06:00:00-07:00
1600452000.0,8.0,2020-09-18 11:00:00-07:00
1600466400.0,8.0,2020-09-18 15:00:00-07:00
1600473600.0,8.0,2020-09-18 17:00:00-07:00
1600491600.0,4.0,2020-09-18 22:00:00-07:00
1600527600.0,8.0,2020-09-19 08:00:00-07:00
1600536600.0,8.0,2020-09-19 10:30:00-07:00
1600554600.0,4.0,2020-09-19 15:30:00-07:00
1600561800.0,4.0,2020-09-19 17:30:00-07:00
1600567200.0,4.0,2020-09-19 19:00:00-07:00
1600580700.0,4.0,2020-09-19 22:45:00-07:00
1600610400.0,6.0,2020-09-20 07:00:00-07:00
1600625700.0,6.0,2020-09-20 11:15:00-07:00
1600634700.0,6.0,2020-09-20 13:45:00-07:00
1600650000.0,4.0,2020-09-20 18:00:00-07:00
1600652700.0,6.0,2020-09-20 18:45:00-07:00
1600696800.0,5.0,2020-09-21 07:00:00-07:00
1600707600.0,3.0,2020-09-21 10:00:00-07:00
1600719300.0,5.0,2020-09-21 13:15:00-07:00
1600731900.0,5.0,2020-09-21 16:45:00-07:00
1600744500.0,2.0,2020-09-21 20:15:00-07:00
1600750800.0,4.0,2020-09-21 22:00:00-07:00
1600783200.0,4.0,2020-09-22 07:00:00-07:00
1600790400.0,4.0,2020-09-22 09:00:00-07:00
1600800300.0,4.0,2020-09-22 11:45:00-07:00
1600814700.0,4.0,2020-09-22 15:45:00-07:00
1600838100.0,4.0,2020-09-22 22:15:00-07:00
1600857900.0,4.0,2020-09-23 03:45:00-07:00
1600864200.0,4.0,2020-09-23 05:30:00-07:00
1600875000.0,4.0,2020-09-23 08:30:00-07:00
1600890300.0,4.0,2020-09-23 12:45:00-07:00
1600916400.0,4.0,2020-09-23 20:00:00-07:00
1600952400.0,4.0,2020-09-24 06:00:00-07:00
1600968600.0,4.0,2020-09-24 10:30:00-07:00
1600981200.0,3.0,2020-09-24 14:00:00-07:00
1600987500.0,3.0,2020-09-24 15:45:00-07:00
1601010000.0,3.0,2020-09-24 22:00:00-07:00
1601041500.0,3.0,2020-09-25 06:45:00-07:00
1601049600.0,3.0,2020-09-25 09:00:00-07:00
1601059500.0,3.0,2020-09-25 11:45:00-07:00
1601081100.0,3.0,2020-09-25 17:45:00-07:00
1601083800.0,1.0,2020-09-25 18:30:00-07:00
1601096280.0,3.0,2020-09-25 21:58:00-07:00
1601125200.0,3.0,2020-09-26 06:00:00-07:00
1601140500.0,3.0,2020-09-26 10:15:00-07:00
1601145900.0,3.0,2020-09-26 11:45:00-07:00
1601157600.0,3.0,2020-09-26 15:00:00-07:00
1601182800.0,3.0,2020-09-26 22:00:00-07:00
1601203500.0,3.0,2020-09-27 03:45:00-07:00
1601211600.0,3.0,2020-09-27 06:00:00-07:00
1601226000.0,3.0,2020-09-27 10:00:00-07:00
1601232300.0,3.0,2020-09-27 11:45:00-07:00
